,business_id,cool,date,funny,review_id,stars,text,useful,user_id
3087,cYwJA2A6I12KNkm2rtXd5g,0,2017-01-22,0,8CoHbx0lS4y1GTPz5PKeFQ,5,Me and my wife decided to try Ramsey burgers and let me tell you they are really good you cant put a price a excellent food. Not to mention the sue chef Daniel Takes pride on his works he make sure we where happy with our burgers. I do recommend Ramsey burgers any time of the day.,0,uENOUpv2xIBHWIyOUMgKJg
4523,4kDLEb1OgE7IrO54lCkn3A,1,2016-07-27,0,fAUEyC62x6IJ143xivJwzg,5,The food was pretty tasty but what makes this a five star for me is that the staff were also very personalable. The stuffed pepper was oh so good. We got our food to go and had a picnic at the beach (forgot utensils but had napkins) and it was simply a really good experience.,0,U8tqYI-gQXp5QBx-EL9xsg
651,qiR7S83_7Du_XQyj_U0zWw,0,2016-01-25,0,5BBCAIxXTZ2B2ZBe6cH7Sg,5,Eating breakfast at IHOP is a perfect way to start your day. They are having an All you can eat pancake special right now. I also love there red velvet and BM chocolate chip pancakes :),0,60Z_adXWeE2rC2HDewnUVg
3456,97--r-a3_J8qo-ajRiU9wg,1,2015-02-01,0,lxhqKRGCWkXI_3Mj9dta_Q,4,Been here a handful of times since they've opened.  It was busy 4 of the 5 times we went (Friday, Saturday and Sunday evening visits). If you have a group, make reservations because otherwise you'll be packed into a corner sharing a table with 2 or 3 people. 
4972,RWuYX5v7m7giMDmmhP7sVA,0,2016-06-16,0,bpr5_1x3RS3Dv4wLUa8B6Q,5,Lucas and his staff could not be more helpful or friendly. They filled a prescription for me same day when I had forgotten to call on it. Lucas is thorough and meticulous about dosages and I appreciate that.,0,X72tQyDHRehGs6rwgt4EmQ
186,9tLCuUmw3Tlco-tKPGkIWQ,1,2016-03-25,0,vPA9ZwuatQhnfu6WrG0mpw,5,Great fast food restaurant large portions. The food is good taste and great bargains. The service is good the restaurant is clean. I had the Teriyaki hot chicken with rice and steam vegetables. Had enough food for two meals would recommend this restaurant for familes,1,dQzQ4bN0Rnb8M-0LqTl3-g
624,ebEP_MZngIWKH0Ixobcqhg,0,2016-10-26,0,STdRfSO1D_i9BKePNu8qVQ,4,This is a nice off-leash dog park. There are plenty of spots to sit while your pup plays. There's not a ton of shade which was fine for our visit in late October but I imagine it's miserable in the summer. The park is separated by weight. There was a third area not being used due to maintenance. My reviews is only 4/5 stars because it's kind of a small park. It certainly does the job though!,0,JIkVfsVYb7-26O3BxlyHAQ
3784,nn4ZkIZTCd7jJhxs-P9tHA,0,2013-12-23,0,GZwLeIYv2kk53Rk7rUqRnw,1,Today is the last time I will ever order steak and eggs at the 5 & Diner.  This is the third time in a row where the steak just sucked.  Not even eatable.  The server (Carlos) is nice and does what he can but it's not enough.  Carlos told me he tells his boss but nothing changes.  Well now I'm telling whoever runs that place that your breakfast steak is not worth serving let along to pay $12 for it.  Unfortunately you will never have a chance to get me back even if you solve the problem.,1,nazlxDutX5FcG3F6xnFF-Q
1663,j-_edie1hOUgWVHUGjSfKg,1,2011-11-23,0,b-xu1CrYqh5cVFctAlDZfg,2,meh ive had better. its not much cheaper than pretty in the city either so just go there.,7,N3nQ4CclmbNepoJmFCm7Ng
3576,OIc8vVH1MTmObFeeoc0LFA,0,2014-05-27,3,pfUKYZQNnfL6hnZKiXxRsA,1,If I could give it zero stars I would. I am not going waste any more of my time with this establishment. They just suck.,2,MSP8Ej3br9191YZUK-Zd8A
4524,D5oYTE-sbkV2wurOWOGzjQ,0,2016-07-27,0,Kgt0sJrm8wgms1ZVKwbgjA,4,I will come back when I have more gourmet doughnuts but these were really good. Had the salted caramel and it was this salty delicious treat. Also the pastor I think it is called (one with hazelnut on top) was not to sweet bit that Tims could never replicate.,0,U8tqYI-gQXp5QBx-EL9xsg
175,YWd0I1BxSzFG61lSyC3IyQ,0,2010-11-18,0,j1eUfIWCc-IlZNmRlROqtQ,2,Disgraceland isn't bad, but it's definitely a bit overrated. Thier biggest fault is that it's completly hit-or-miss. Somedays everything comes together, other times... 
2060,B5E_Qp3R1q0oRlzbYaWIkQ,0,2016-07-11,0,54Als0ek4EPUDXhokp4A9Q,4,I have eaten here many times and it is always so good. The noodle dishes are soooo good my favorites are the pad zu and pad thi they are both my absolute favorite things to get. When u go there ask for the server leilani because she is great! She is sooooo nice and she makes great recommendations I also love how clean and tidy they keep the restraunt,0,SdxNjQk0I4qefOsKfJAz1g
4475,b-0q4xbL6EWYUqnwqcYM4Q,0,2012-01-03,0,uLWgg-3AXfZej-NsVXnEdQ,2,Service is decent but food is highly overpriced for what it is. Will not eat here again.,0,tTajIvLjDsR08udF4OifrQ
3049,vYbpodi9utup_njMK5PAfw,0,2014-08-28,0,H3y99YMCGAJxl54Ms52tyg,5,So much fun to watch them make the noodles in the kitchen while you wait. I wish I'd known it was cash only before going though. Spring rolls were tasty and crispy and well worth the $2.50 and the pulled chicken dry noodle was absolutely amazing. Lots of people at the resturant did not delay service one bit.,0,KeYB7tU5F5PFb7X1QoWJ6Q
3800,krROTqY_UsCzpdh0fFRggw,0,2015-04-22,0,39jlVqLyfP0hsScl1GwK5A,5,Great place. Brunch is perfect. Line up elsewhere if you want to pay more to be hip.,0,7EXsW-esp0YYoHuVkJK33A
1584,Lsr7V0QWYvrHnYo_RQbADA,0,2015-02-10,0,HOe5e1H5XlkvTLTz1nbh_g,5,Love Sweetie! Have been going to her for two years now soo happy i found her! If you want your threading done right go to Sweeties!,0,v6ZM4ZunKDjxySsSZFePWA
2592,P2ho2ZOr0P49X8-HAMdulw,0,2014-10-09,0,e7CAsLShEk7R2wY19FbI1A,2,Nice decor. The service is okay. The food is not the greatest. The kabob is dry and simply not very good for Persian food on the pricey side.,1,xNSvX-tVu4D_V3zTR8051Q
2222,K7fip0nDFFdCC7OCnNOotQ,0,2015-06-13,0,hndH-d02HfaTPGiMsOPDEQ,3,Good view of bellagio Water falls. Music ok. Promoters doing usual pathetic advertisement. Typical Vegas club. Ok. It not amazing but it not horrible,0,VutyoCZNODBw67WRtvnCMA
3956,JJDxLSeHkEFPUrPCxEFp0w,0,2015-11-12,0,jSVDzcNUKrd3HpF8xGxScA,2,If you don't mind the mechanic's attitude problem then I guess it's okay for a little shop that uses Hunter equipment.,1,RsgRH4ixaiJ1zWnmXam6pQ
4442,MC3Dmq3HVKAkG6lWl6stKA,0,2015-05-22,4,jaG6wYsnOQqdSLBeIOO_yw,1,What a horrendous place.  Went in for a spider bite. They made me wait 30 minutes when NO ONE ELSE WAS THERE. I was actually the only person in the office beside staff (2 people). Went in because I'm paranoid about bug bites. The doctor told me there was no sign of infection but as a precautionary measure gave me THREE prescriptions for preventative purposes - including antibiotics. Needless to say I won't be back.,3,6oA8D7W2x2ECcUXMtAe6MA
4000,cX3N8kmxYoqiFzvQsTQ_wg,0,2014-03-17,0,KKk8cyEGGUVZeGyr4A81ww,1,I give this park one star and that's generous!!! I just can't believe that so many people don't pick up after their dogs. The dog poop is out of control and at this point is a hazard to my dog and myself!!! I tried out Southland and it is spotless compared to this park and will be going there from now on.,0,lndbbUPdqDhrAbTo8KZ_Lw
1430,CFtZH4Skp9z3o4ToSywI4w,0,2017-02-19,0,SnuaNT55nomofEXt86z5_g,4,Service was a bit slow.. We waited for a little bit to be seated.. We sit near the open window which was really nice.. Ordered drinks that took a while to get.. Our waitress didnt introduce herself which I can't stand when you have to ask for it.. The food was great though! Burgers were delicious.. Very well seasoned! Inside the restaurant wasn't nothing too special.. The food was worth the wait!,0,FvR1NNh1BhzZSE4kyBdc4Q
1945,kYD9E14AijONhJ7rFsyLrg,0,2015-04-11,0,_qSZqFuPeRhFX9TKv7DlKg,5,We came here for dinner and the service was outstanding and the food was just excellent.  This restaurant is a hidden gem!,0,aBXJK7fk2GDhDmgJEKiBeA
2577,iXmFhJtk2Qg2xkh7mz15oQ,0,2016-07-06,0,yiHani3Bhq2ks1ZpcoMMzA,4,I stopped by Rodney's for lunch last week and I'm glad I did.  I ate at the counter in front of employees shucking oysters.  They were very friendly and recommended some oysters to me.  They were delicious!  I also ordered the shrimp cocktail and I don't know where they find shrimp this big but they were humongous! The service was excellent - the people were very friendly and helpful in making recommendations.  I would eat here again.,0,JdC7Y4SN606CPTIAhM_FxQ
2452,CTwEWgU93Es5Gycjym3GiA,0,2014-07-03,0,MYbOqciD1XL1IEpuoHeNlQ,1,I have been waiting for 2 weeks for the owner to call me back with a quote for the job I have. Never a phone call back. Do not use this company if they simply can not call you back!!!,1,DaEhGg6WbCc9nFTchzjYeg
3959,JJys4pp5xmf3bB4E3lmxRA,0,2015-11-07,0,3ARL8Y4ZPZ1qE9vEk2PH6w,1,It was decent before now it's terrible. Wings are so dark it looks like it was fried in old oil. Flavours didn't taste normal. Won't ever go back again.,1,RsgRH4ixaiJ1zWnmXam6pQ
3405,u_vPjx925UPEG9DFOAAvFQ,0,2015-08-04,0,C47DquAr6DbzLjBlaqtT1w,1,Dirty. Old. Elevators do not work well. Poor service. Smallest pillows ever! Room was renovated (cheaply)--bathroom was not. And did I mention Dirty? Weird smell throughout casino. Took 45 minutes to check in at 1am. So many better places to stay. Very disappointed overall.,0,-Zdxj4wuj4D_899B7tPE3g
2293,uKKNw68mZZaa1jcyszEbyA,0,2017-05-06,0,nzEgDBd2-HTnF2hO2vbL5w,5,OMG that food is amazing. I got the chorizo breakfast crepe burrito. So amazing. Lattes are amazing too.,0,6BGYhuAB9-DnH78dMJsLaQ
1074,Oe7FYgamhSFuxQy9cMNI0A,0,2017-03-02,0,4qujfz7p5-zjW4Cp4ujMLA,5,Great customer service from Linda. First Affogato and it was great! We tried the strawberry and cheesecake gelato. It's all delizioso!!,0,nS4mcwbdFynSchOqtDhWsA
3004,0bbWKI1lA-bmEeeWOrDmSA,0,2015-11-12,0,71xNE0qpjhgEz44PgbfIDA,3,It's an ok place. Quantities are greater than you really need. Menus are are in thick plastique like in all non de script restaurants. No reason to avoid this restaurant just no reason to go out of you way to go either.  Ordered an espresso an got a Demi tasse with no crema. They should not be selling this if they can't make it,0,hjHrV1WzO8RDRYJ-ep2OZA
At the server's recommendation we tried the Pulled Pork Nachos. What came was a healthy portion topped with a mound of pork and all the normal nacho toppings. Tasty, but not remarkable in any way, and the amount of topping-less dead space at the bottom was quite disappointing. Hot wings soon appeared followed by a number of comments of: 'Okay', 'Not stellar', 'Not that spicy'. Following another suggestion, my Axis Club sandwich soon arrived. A Pub staple, the clubhouse has almost as many variations as there are pubs. This club was well prepared, but again not remarkable. Combining chicken breast, ham and bacon on whole wheat bread it was pretty standard, much like what you'd find in a veteran diner or truck stop.
3355,XKJdnU_LK5tE5ENJUxFUmQ,0,2012-02-24,0,woDFxOKEfODIbKNPGHOgWw,5,I came to Class Fitness over a year ago after I injured my ankle and had to take a break from running. I started with rowing, which I had never done before, and signed up for a full membership within a month.
4673,U1cXgftMjQheZfY8QKoXmA,0,2012-08-06,0,zNVZ0sF6TnNbtTPg2b8K8w,5,I absolutely love the magical forest. We go every year at Christmas. I have helped decorate trees. This year I am helping with metros tree. Last year I watched over police car kids could play in . freat place for holiday fun.,0,9gYbRvijurhrnC6yPRlaUw
4850,_58iFj9Hj5NMVECaAkLjog,1,2016-05-26,0,l99GA70EnRFVUd4WXQkyYA,5,I purchased a groupon for a 90 minute massage. Although my therapist was running late for my appointment she gave an excellent massage and I rebooked with olena.,2,sm532xNx-vSRO9CMcfqVZw
844,NzWpIwYwGsjujewhYjPPPg,0,2017-12-02,0,J2IFDV3oKJpTAXpW5x_PWw,1,I came in to get some boba tea and there was a employee eating behind counter that wasn't professional. The cashier seem rude and unhelpful.,0,0XKTRsa8Y1A3RHJB5LhuUg
1874,9Zhiktm7_LYN_uxaT9XEhg,0,2017-03-12,0,R742cDU7ivlg0XnjEtkvZQ,5,We adore this place! We only pick up so I can't speak to the dine in service but it's great when taking away. The food is fresh and seems of higher quality. I also don't notice the excessive sodium that I do with other Asian take out. The sizes are large but not so much you waist. I also like the containers the food comes in. All in all it's our new place.,0,e3YM3m028zXc8ai2ZsgFgw
4415,7Ny2GHLw8xl_kXfhfrvh5w,0,2012-12-02,0,NiGdaWXLhyF_9pl0AA9R_w,5,JULYs are HOT HOT HOT.  just like the people here lol.  Interesting hip mod ambience.  easy to relax and unwind for a drink.  their burgers are super delicious!,0,XxLrUorlzcoPtN18R9AI5w
1814,vUpyHcStGZTLWH1d_WETDQ,0,2015-11-02,0,wB1dnBfnik94bpLzRNRtkQ,5,I came here because of the high Yelp reviews, and I wasn't disappointed.  I needed my grandfather's ring made round again, and they did it on the spot and free of charge.  They shined it up to boot!  
1491,Ya9FMj-MWMkeMcog06N5bQ,0,2013-03-24,1,e56WFRusxi3EePgeLKQMyQ,5,This place is wonderful I had my wedding reception there in the basement VIP section. Service was great food is very decently priced. Wednesday night drinks are only 1 bucks,0,PwOYstqW_MVUbV4qWonCEQ
1729,-GY2fx-8udXPY8qn2HVBCg,0,2016-08-30,0,yQ6P1_CvM94wMLYw1T0UWA,5,Just opened a new account today.  So far I am impressed.  Nidia was able to coordinate everything via email for my loan and new account which is great with my busy schedule.  They were able to get me a lower rate than I was expecting for my new car I also refinanced my current car.,1,sZfZGrI592euyacKUcwQYg
4537,GhM6y2RX1zU-Gc0ustXsqw,0,2016-01-08,0,tDK1SvIkQnXrKOt21V8RAQ,5,Great experience...The staff are so friendly and professional. Dr. Bazargan is very caring and knowledgeable... I am very happy with their service and will recommend them to my family and friends.,2,eTG0FrgpMsasVATOy9vbxQ
4059,13fTEZcL7ayGnkDdzaBSNQ,0,2016-08-21,0,DlblRe4ctZYiVX3CkANEPA,5,My 15 year old son had to have surgery and this location was referred to us by his surgeon. From our arrival, until his discharge we were completely impressed with the friendliness and professionalism of the entire staff. They made him feel comfortable, walked him through the entire process of what to expect and was very thorough with his prep. It's amazing how with every patient they kind of have a check list of the same questions and although repetitive you never heard it in their tone. Instead they always sounded respectful and concerned while going through the process. They were helpful in answering all our questions and left us satisfied in sending off our son for his surgery. We even received a thank you card a few days later with all the staff's signed. 
1861,h6neYN7OZVt9_ok2bAx6BA,0,2015-10-30,0,be73cK5HBOfEzJVhHV5AAA,5,I just got here after trying to get dinner at my mother's and they were supposed to be open until 10 and they couldn't turn off the open sign fast enough so I came here   the food was good close to my house and not expensive,0,uU_ol_n14rgh8kuuZ--WSQ
